user_id,occurred_at,experiment,experiment_group,location,device,user_type
1384.0,2014-06-03 19:57:49,publisher_update,control_group,Norway,iphone 5s,1.0
1386.0,2014-06-12 09:31:13,publisher_update,control_group,United States,iphone 5,3.0
9579.0,2014-06-26 09:31:30,publisher_update,control_group,India,lenovo thinkpad,2.0
9586.0,2014-06-26 09:31:20,publisher_update,control_group,United States,iphone 5,1.0
9589.0,2014-06-12 09:31:22,publisher_update,test_group,Korea,lenovo thinkpad,2.0
1401.0,2014-06-13 09:31:45,publisher_update,test_group,Nigeria,ipad air,2.0
1410.0,2014-06-09 09:31:32,publisher_update,control_group,Brazil,nexus 5,1.0
1412.0,2014-06-02 07:46:54,publisher_update,control_group,Spain,lenovo thinkpad,1.0
1415.0,2014-06-02 09:31:42,publisher_update,control_group,Japan,macbook air,1.0
1419.0,2014-06-23 09:31:13,publisher_update,control_group,Argentina,macbook air,3.0
1423.0,2014-06-02 09:31:17,publisher_update,test_group,United States,samsung galaxy s4,1.0
1424.0,2014-06-09 09:31:30,publisher_update,control_group,Spain,nexus 5,1.0
11160.0,2014-06-03 11:29:59,publisher_update,control_group,United Kingdom,macbook pro,3.0
1427.0,2014-06-02 09:31:26,publisher_update,control_group,France,iphone 5s,2.0
1428.0,2014-06-02 19:20:36,publisher_update,control_group,United States,windows surface,1.0
9624.0,2014-06-13 09:31:30,publisher_update,control_group,United States,kindle fire,1.0
9626.0,2014-06-03 07:50:55,publisher_update,control_group,Korea,lenovo thinkpad,1.0
9630.0,2014-06-27 09:31:37,publisher_update,control_group,United States,acer aspire desktop,2.0
1439.0,2014-06-10 09:31:18,publisher_update,control_group,United States,hp pavilion desktop,1.0
1440.0,2014-06-10 09:31:29,publisher_update,test_group,Russia,samsung galaxy s4,1.0
9639.0,2014-06-06 09:31:37,publisher_update,test_group,United Kingdom,macbook air,2.0
9653.0,2014-06-20 09:31:20,publisher_update,test_group,United States,nokia lumia 635,3.0
9655.0,2014-06-02 10:25:21,publisher_update,control_group,South Africa,acer aspire notebook,3.0
1465.0,2014-06-18 09:31:21,publisher_update,test_group,Japan,nokia lumia 635,2.0
9665.0,2014-06-13 09:31:35,publisher_update,control_group,Brazil,htc one,2.0
9669.0,2014-06-04 15:04:51,publisher_update,control_group,United States,nokia lumia 635,3.0
9677.0,2014-06-02 09:31:22,publisher_update,control_group,Japan,samsung galaxy s4,3.0
2979.0,2014-06-09 09:31:21,publisher_update,test_group,United States,iphone 5,3.0
1492.0,2014-06-12 07:48:11,publisher_update,test_group,United States,nexus 5,2.0
9685.0,2014-06-02 09:31:29,publisher_update,control_group,United States,macbook air,2.0
9687.0,2014-06-23 09:31:30,publisher_update,test_group,United States,macbook pro,3.0
1496.0,2014-06-05 07:48:45,publisher_update,test_group,Germany,mac mini,1.0
1505.0,2014-06-13 09:31:14,publisher_update,control_group,Austria,lenovo thinkpad,1.0
1509.0,2014-06-20 09:31:43,publisher_update,control_group,Canada,macbook pro,1.0
9708.0,2014-06-03 18:01:50,publisher_update,test_group,United States,lenovo thinkpad,3.0
11176.0,2014-06-06 09:31:31,publisher_update,test_group,United States,nexus 10,1.0
9715.0,2014-06-02 09:31:34,publisher_update,control_group,United States,htc one,3.0
1529.0,2014-06-03 15:35:15,publisher_update,control_group,Canada,dell inspiron notebook,3.0
12543.0,2014-06-07 08:32:50,publisher_update,control_group,Italy,nexus 5,2.0
9730.0,2014-06-30 09:31:25,publisher_update,test_group,Indonesia,iphone 5,2.0
1543.0,2014-06-24 09:31:13,publisher_update,test_group,United States,lenovo thinkpad,1.0
9739.0,2014-06-09 09:31:27,publisher_update,control_group,United States,lenovo thinkpad,2.0
1554.0,2014-06-05 09:17:11,publisher_update,control_group,Japan,acer aspire desktop,1.0
1555.0,2014-06-24 09:31:23,publisher_update,test_group,India,asus chromebook,3.0
1563.0,2014-06-04 09:31:45,publisher_update,control_group,Colombia,lenovo thinkpad,3.0
1570.0,2014-06-11 09:31:55,publisher_update,test_group,Taiwan,nexus 5,1.0
1575.0,2014-06-11 09:31:26,publisher_update,control_group,Sweden,lenovo thinkpad,3.0
9775.0,2014-06-03 09:31:39,publisher_update,control_group,India,macbook air,2.0
1587.0,2014-06-07 12:37:13,publisher_update,test_group,United Kingdom,iphone 5s,1.0
9781.0,2014-06-24 09:31:32,publisher_update,control_group,United Kingdom,nexus 5,3.0
1605.0,2014-06-06 23:36:33,publisher_update,test_group,Hong Kong,iphone 5,1.0
1606.0,2014-06-13 09:31:43,publisher_update,test_group,France,macbook pro,2.0
9799.0,2014-06-03 09:13:27,publisher_update,control_group,France,kindle fire,1.0
1610.0,2014-06-13 09:31:38,publisher_update,test_group,Korea,nexus 5,3.0
1611.0,2014-06-07 18:27:16,publisher_update,test_group,United States,nexus 5,1.0
8462.0,2014-06-11 09:31:22,publisher_update,test_group,Venezuela,macbook air,2.0
1622.0,2014-06-03 18:40:53,publisher_update,test_group,Canada,dell inspiron desktop,1.0
1623.0,2014-06-09 09:31:21,publisher_update,test_group,Mexico,macbook pro,3.0
271.0,2014-06-02 09:31:47,publisher_update,test_group,United States,iphone 5,2.0
1633.0,2014-06-03 09:21:43,publisher_update,test_group,Sweden,macbook air,1.0
1640.0,2014-06-02 09:31:15,publisher_update,test_group,United States,lenovo thinkpad,3.0
1642.0,2014-06-02 09:31:30,publisher_update,test_group,Japan,samsumg galaxy tablet,1.0
9840.0,2014-06-04 10:04:08,publisher_update,control_group,United States,lenovo thinkpad,1.0
9832.0,2014-06-05 13:42:38,publisher_update,control_group,France,macbook air,3.0
1659.0,2014-06-10 09:31:26,publisher_update,test_group,United States,iphone 5,2.0
9852.0,2014-06-04 09:31:27,publisher_update,test_group,Austria,macbook pro,3.0
9861.0,2014-06-12 09:31:37,publisher_update,control_group,Belgium,iphone 4s,2.0
9865.0,2014-06-26 09:31:23,publisher_update,control_group,India,iphone 4s,2.0
1676.0,2014-06-11 09:31:33,publisher_update,test_group,United States,macbook air,3.0
1678.0,2014-06-18 09:31:15,publisher_update,control_group,Japan,macbook pro,1.0
9874.0,2014-06-19 09:31:13,publisher_update,control_group,United States,ipad mini,3.0
9875.0,2014-06-26 09:31:26,publisher_update,test_group,Mexico,macbook pro,1.0
1687.0,2014-06-26 09:31:10,publisher_update,test_group,Mexico,lenovo thinkpad,2.0
1689.0,2014-06-12 09:31:18,publisher_update,control_group,Japan,macbook pro,3.0
9882.0,2014-06-04 17:56:46,publisher_update,control_group,Spain,acer aspire notebook,1.0
1692.0,2014-06-12 09:31:30,publisher_update,test_group,Venezuela,dell inspiron notebook,2.0
9896.0,2014-06-12 09:31:41,publisher_update,control_group,Brazil,macbook pro,1.0
1710.0,2014-06-02 14:19:03,publisher_update,test_group,United States,macbook pro,1.0
1711.0,2014-06-02 08:40:20,publisher_update,test_group,United States,lenovo thinkpad,1.0
1717.0,2014-06-01 18:58:53,publisher_update,test_group,Korea,nexus 10,3.0
9918.0,2014-06-02 01:41:21,publisher_update,test_group,Spain,lenovo thinkpad,1.0
1727.0,2014-06-16 09:31:41,publisher_update,control_group,United States,kindle fire,2.0
9920.0,2014-06-13 09:31:34,publisher_update,control_group,Brazil,iphone 5s,2.0
9921.0,2014-06-13 09:31:45,publisher_update,test_group,Russia,macbook pro,2.0
1736.0,2014-06-23 09:31:28,publisher_update,control_group,United States,macbook air,1.0
9929.0,2014-06-02 12:06:55,publisher_update,control_group,United States,acer aspire desktop,1.0
9945.0,2014-06-03 08:07:21,publisher_update,control_group,Italy,htc one,2.0
9946.0,2014-06-07 07:59:51,publisher_update,control_group,Russia,asus chromebook,2.0
1761.0,2014-06-07 15:10:43,publisher_update,control_group,Brazil,nexus 5,1.0
9954.0,2014-06-03 12:55:44,publisher_update,control_group,Malaysia,macbook pro,1.0
9956.0,2014-06-07 08:57:31,publisher_update,test_group,Iran,macbook pro,1.0
9962.0,2014-06-09 03:32:31,publisher_update,test_group,United States,iphone 4s,3.0
9979.0,2014-06-02 09:31:44,publisher_update,control_group,Germany,dell inspiron notebook,3.0
9992.0,2014-06-09 09:31:23,publisher_update,control_group,Brazil,hp pavilion desktop,1.0
1808.0,2014-06-26 09:31:26,publisher_update,test_group,United States,ipad air,1.0
1811.0,2014-06-04 02:00:22,publisher_update,test_group,Japan,lenovo thinkpad,1.0
10007.0,2014-06-02 17:02:38,publisher_update,test_group,Australia,nexus 5,1.0
10019.0,2014-06-11 00:38:54,publisher_update,control_group,United States,macbook pro,3.0
10022.0,2014-06-02 09:31:35,publisher_update,control_group,India,iphone 5,3.0
1831.0,2014-06-23 09:31:30,publisher_update,control_group,Poland,htc one,3.0
1834.0,2014-06-23 09:31:43,publisher_update,control_group,Korea,samsung galaxy s4,2.0
1838.0,2014-06-09 09:31:32,publisher_update,test_group,Germany,kindle fire,1.0
10031.0,2014-06-30 09:31:20,publisher_update,test_group,Switzerland,dell inspiron desktop,2.0
1425.0,2014-06-02 09:31:25,publisher_update,test_group,Germany,macbook pro,3.0
10033.0,2014-06-02 09:31:29,publisher_update,test_group,Iraq,macbook pro,1.0
10037.0,2014-06-23 09:31:22,publisher_update,control_group,United States,samsung galaxy s4,3.0
10038.0,2014-06-11 19:25:28,publisher_update,control_group,Russia,nexus 10,3.0
10045.0,2014-06-02 09:31:42,publisher_update,control_group,Belgium,lenovo thinkpad,3.0
10046.0,2014-06-23 09:31:10,publisher_update,test_group,United States,ipad air,1.0
10067.0,2014-06-05 08:17:32,publisher_update,test_group,United States,macbook pro,1.0
10070.0,2014-06-04 12:56:36,publisher_update,test_group,United States,nexus 5,1.0
10075.0,2014-06-01 12:20:02,publisher_update,test_group,United States,lenovo thinkpad,3.0
10086.0,2014-06-10 09:31:33,publisher_update,control_group,Brazil,iphone 5s,3.0
1895.0,2014-06-07 15:09:06,publisher_update,test_group,United Kingdom,macbook air,1.0
1897.0,2014-06-05 09:31:29,publisher_update,control_group,France,macbook air,3.0
1905.0,2014-06-26 09:31:32,publisher_update,test_group,Venezuela,iphone 5,2.0
10099.0,2014-06-10 09:31:27,publisher_update,test_group,Netherlands,hp pavilion desktop,3.0
10100.0,2014-06-04 10:54:14,publisher_update,test_group,Saudi Arabia,lenovo thinkpad,2.0
10105.0,2014-06-17 09:31:28,publisher_update,control_group,India,macbook air,3.0
9611.0,2014-06-04 14:53:28,publisher_update,test_group,Korea,iphone 5,1.0
9879.0,2014-06-09 17:33:03,publisher_update,control_group,United States,iphone 5s,1.0
10128.0,2014-06-25 09:31:37,publisher_update,control_group,South Africa,lenovo thinkpad,3.0
1944.0,2014-06-16 09:30:54,publisher_update,test_group,United States,samsung galaxy s4,3.0
10146.0,2014-06-04 09:31:45,publisher_update,control_group,France,macbook pro,3.0
10147.0,2014-06-04 09:31:30,publisher_update,control_group,United States,macbook air,3.0
1957.0,2014-06-02 09:31:38,publisher_update,test_group,Spain,macbook pro,2.0
10151.0,2014-06-03 10:28:20,publisher_update,control_group,United Kingdom,samsung galaxy s4,2.0
10152.0,2014-06-18 09:31:29,publisher_update,control_group,Sweden,nexus 5,2.0
10158.0,2014-06-04 07:05:45,publisher_update,control_group,Germany,kindle fire,1.0
1967.0,2014-06-16 09:31:34,publisher_update,test_group,United States,lenovo thinkpad,1.0
10166.0,2014-06-01 08:25:49,publisher_update,test_group,United Kingdom,nexus 7,1.0
1977.0,2014-06-10 09:31:33,publisher_update,control_group,Mexico,dell inspiron notebook,1.0
1979.0,2014-06-03 08:56:11,publisher_update,control_group,United Kingdom,macbook pro,1.0
1981.0,2014-06-17 09:31:37,publisher_update,test_group,Australia,macbook pro,1.0
10178.0,2014-06-03 16:03:49,publisher_update,test_group,Netherlands,macbook air,3.0
1990.0,2014-06-24 09:31:30,publisher_update,control_group,Singapore,ipad air,1.0
10190.0,2014-06-19 09:31:31,publisher_update,control_group,United States,acer aspire notebook,3.0
10192.0,2014-06-05 09:31:26,publisher_update,control_group,United States,lenovo thinkpad,3.0
10200.0,2014-06-12 09:31:33,publisher_update,test_group,United States,lenovo thinkpad,3.0
10201.0,2014-06-26 09:31:26,publisher_update,control_group,Australia,iphone 5,3.0
10223.0,2014-06-04 12:00:12,publisher_update,test_group,Mexico,macbook air,1.0
10225.0,2014-06-13 09:31:40,publisher_update,control_group,Israel,macbook pro,3.0
10231.0,2014-06-03 04:50:55,publisher_update,test_group,United States,ipad air,1.0
10237.0,2014-06-03 19:08:48,publisher_update,control_group,Japan,mac mini,1.0
12630.0,2014-06-06 09:59:23,publisher_update,test_group,United Kingdom,iphone 4s,3.0
12889.0,2014-06-01 10:23:42,publisher_update,control_group,Switzerland,asus chromebook,2.0
2056.0,2014-06-16 09:31:33,publisher_update,control_group,Colombia,macbook pro,1.0
10249.0,2014-06-04 08:37:28,publisher_update,test_group,Pakistan,ipad mini,1.0
10252.0,2014-06-13 09:31:31,publisher_update,test_group,Japan,macbook pro,3.0
10255.0,2014-06-05 08:54:06,publisher_update,test_group,Indonesia,nexus 5,3.0
2068.0,2014-06-05 10:01:40,publisher_update,control_group,United Kingdom,macbook pro,3.0
10261.0,2014-06-02 09:31:29,publisher_update,control_group,Canada,acer aspire notebook,2.0
2076.0,2014-06-03 16:00:55,publisher_update,test_group,United States,macbook pro,1.0
10269.0,2014-06-30 09:31:31,publisher_update,control_group,Germany,samsung galaxy s4,3.0
10271.0,2014-06-09 09:31:20,publisher_update,test_group,United States,nexus 5,1.0
2080.0,2014-06-30 09:31:19,publisher_update,test_group,India,nokia lumia 635,1.0
2081.0,2014-06-16 09:31:37,publisher_update,test_group,Brazil,hp pavilion desktop,1.0
10276.0,2014-06-09 09:31:46,publisher_update,test_group,Taiwan,nokia lumia 635,1.0
2086.0,2014-06-03 09:31:27,publisher_update,control_group,United Kingdom,macbook pro,2.0
10286.0,2014-06-02 09:31:22,publisher_update,control_group,Hong Kong,nexus 7,3.0
12072.0,2014-06-03 11:36:01,publisher_update,control_group,United States,macbook pro,1.0
10298.0,2014-06-02 14:25:41,publisher_update,test_group,France,macbook pro,1.0
10300.0,2014-06-23 09:31:31,publisher_update,test_group,United Kingdom,dell inspiron notebook,2.0
2111.0,2014-06-18 09:31:30,publisher_update,control_group,United States,iphone 5s,2.0
10306.0,2014-06-23 09:31:30,publisher_update,test_group,United States,asus chromebook,1.0
10308.0,2014-06-09 09:31:31,publisher_update,test_group,United States,samsung galaxy s4,3.0
10309.0,2014-06-05 18:09:30,publisher_update,test_group,United Kingdom,asus chromebook,1.0
11276.0,2014-06-09 09:31:30,publisher_update,test_group,Indonesia,samsung galaxy s4,2.0
10323.0,2014-06-09 09:31:18,publisher_update,control_group,Russia,dell inspiron notebook,3.0
10333.0,2014-06-30 09:31:13,publisher_update,test_group,Japan,dell inspiron notebook,3.0
2157.0,2014-06-06 15:55:16,publisher_update,control_group,Germany,macbook air,2.0
10353.0,2014-06-07 09:32:32,publisher_update,control_group,Canada,iphone 5s,1.0
10354.0,2014-06-03 12:53:57,publisher_update,test_group,Egypt,samsung galaxy s4,1.0
10357.0,2014-06-06 07:07:02,publisher_update,control_group,Germany,nexus 5,3.0
2166.0,2014-06-23 09:31:44,publisher_update,test_group,United States,asus chromebook,1.0
2172.0,2014-06-01 07:29:55,publisher_update,test_group,Spain,ipad mini,3.0
2176.0,2014-06-02 09:31:40,publisher_update,control_group,Denmark,macbook pro,2.0
2179.0,2014-06-16 09:31:17,publisher_update,control_group,United States,kindle fire,2.0
2183.0,2014-06-09 09:31:22,publisher_update,control_group,United States,samsung galaxy s4,1.0
10379.0,2014-06-03 09:31:38,publisher_update,control_group,United States,dell inspiron notebook,1.0
2189.0,2014-06-30 09:31:24,publisher_update,test_group,Indonesia,hp pavilion desktop,3.0
2190.0,2014-06-09 09:31:06,publisher_update,control_group,France,nexus 10,2.0
2192.0,2014-06-30 09:31:24,publisher_update,test_group,Indonesia,dell inspiron notebook,2.0
2194.0,2014-06-03 10:02:05,publisher_update,control_group,United States,nexus 5,1.0
2204.0,2014-06-24 09:31:18,publisher_update,control_group,United States,ipad air,1.0
10403.0,2014-06-25 09:31:44,publisher_update,control_group,United Kingdom,lenovo thinkpad,3.0
10409.0,2014-06-25 09:31:17,publisher_update,test_group,Japan,macbook pro,1.0
10416.0,2014-06-11 09:31:22,publisher_update,test_group,United States,nexus 10,2.0
10420.0,2014-06-02 16:07:30,publisher_update,control_group,Russia,macbook pro,1.0
10422.0,2014-06-11 09:31:25,publisher_update,control_group,United States,dell inspiron notebook,3.0
10425.0,2014-06-04 09:31:28,publisher_update,test_group,Spain,iphone 4s,2.0
10426.0,2014-06-25 09:31:32,publisher_update,control_group,United Kingdom,ipad air,3.0
2240.0,2014-06-19 09:31:16,publisher_update,test_group,United States,macbook pro,1.0
10437.0,2014-06-25 09:31:10,publisher_update,test_group,United States,macbook air,2.0
2246.0,2014-06-26 09:31:24,publisher_update,control_group,Germany,lenovo thinkpad,1.0
10440.0,2014-06-04 11:09:27,publisher_update,test_group,France,macbook pro,1.0
10441.0,2014-06-03 18:28:19,publisher_update,control_group,United States,macbook pro,1.0
12350.0,2014-06-07 12:55:55,publisher_update,control_group,Australia,iphone 5s,2.0
10445.0,2014-06-04 09:31:25,publisher_update,test_group,Australia,nexus 5,3.0
10449.0,2014-06-02 11:11:00,publisher_update,control_group,United States,asus chromebook,1.0
10453.0,2014-06-09 17:25:31,publisher_update,test_group,Egypt,lenovo thinkpad,2.0
10454.0,2014-06-18 09:31:16,publisher_update,control_group,Russia,nexus 5,3.0
10460.0,2014-06-26 09:31:34,publisher_update,test_group,Iran,macbook air,3.0
10464.0,2014-06-19 09:31:26,publisher_update,test_group,United States,dell inspiron notebook,1.0
2279.0,2014-06-04 07:12:20,publisher_update,control_group,United States,dell inspiron notebook,1.0
2280.0,2014-06-05 19:25:38,publisher_update,test_group,United States,samsung galaxy note,3.0
